datetime,tempmax,tempmin,T,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
12/14/2017,22.7,9.4,16.2,22.7,9.1,16.1,11.8,76.75,0,,0,,0,0,31.7,19.7,154.3,1017.2,49,15.7,,,0,,2017-12-14T07:13:09,2017-12-14T17:36:12,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
12/15/2017,23.9,16.4,19.4,23.9,16.4,19.4,14.5,74.07,0.3,,4.17,,0,0,,19,172.3,1018.8,48.3,16,,,0,,2017-12-15T07:13:46,2017-12-15T17:36:33,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
12/16/2017,24.9,14,18.4,24.9,14,18.4,12.9,72.12,0,,0,,0,0,,12.2,79.1,1022.9,31.8,15.6,,,0,,2017-12-16T07:14:22,2017-12-16T17:36:56,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
12/17/2017,25.9,13.5,19.4,25.9,13.5,19.3,14.4,74.19,0,,0,,0,0,,14.2,98,1023.7,30.3,15.5,,,0,,2017-12-17T07:14:57,2017-12-17T17:37:20,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
12/18/2017,26.7,16.4,21.4,27.9,16.4,21.5,17.8,80.66,0,,0,,0,0,29.5,10.1,169.5,1023.6,25.1,13.9,,,0,,2017-12-18T07:15:30,2017-12-18T17:37:46,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
12/19/2017,27.3,17.9,21.7,28.3,17.9,21.9,18.2,82.47,0,,0,,0,0,,9.4,161.3,1023.2,45.6,10.4,,,0,,2017-12-19T07:16:03,2017-12-19T17:38:12,0.01,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
12/20/2017,25.7,16.9,20.9,25.7,16.9,20.9,18.3,85.79,0,,0,,0,0,25.9,20.1,146.5,1019.2,47.6,12.6,,,0,,2017-12-20T07:16:35,2017-12-20T17:38:41,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
12/21/2017,26.9,19.5,22.8,28.8,19.5,22.8,19.8,84.01,0,,0,,0,0,,14.2,243,1018.4,63,12.5,,,0,,2017-12-21T07:17:05,2017-12-21T17:39:10,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
12/22/2017,25.4,16,19.8,25.4,16,19.8,16,79.45,0,,0,,0,0,,8.5,69.5,1021.6,36.6,11.7,,,0,,2017-12-22T07:17:35,2017-12-22T17:39:41,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
12/23/2017,25.9,17.8,20.9,25.9,17.8,20.9,18.1,84.4,0,,0,,0,0,,14.8,133.2,1021.7,46.6,11.3,,,0,,2017-12-23T07:18:03,2017-12-23T17:40:13,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
12/24/2017,26,16,20.8,26,16,20.8,18.5,87.47,0,,0,,0,0,,15.8,162.2,1020.9,45.4,10.1,,,0,,2017-12-24T07:18:30,2017-12-24T17:40:46,0.16,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
12/25/2017,23.1,14.2,18.8,23.1,14.2,18.8,11.8,66.45,2.6,,8.33,,0,0,,16.4,146.7,1023.1,25.2,15.2,,,0,,2017-12-25T07:18:56,2017-12-25T17:41:20,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KMCF,KTPA,72211012842,72202192816,KVDF"
12/26/2017,23.3,11.2,16.9,23.3,11.2,16.9,11.5,70.86,0,,0,,0,0,38.9,13.2,58.2,1025,33.1,15.8,,,0,,2017-12-26T07:19:20,2017-12-26T17:41:55,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
12/27/2017,25.4,14.4,19.7,25.4,14.4,19.7,15.6,78.17,0,,0,,0,0,,13.3,137.4,1024.1,32,14.9,,,0,,2017-12-27T07:19:43,2017-12-27T17:42:31,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
12/28/2017,23.9,15.6,18.1,23.9,15.6,18.1,14.1,78.31,0,,0,,0,0,,14.8,45.9,1023.9,65.4,16,,,0,,2017-12-28T07:20:05,2017-12-28T17:43:09,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
12/29/2017,18.3,12.3,14.8,18.3,12.3,14.8,11.6,81.54,0,,0,,0,0,,15,68.6,1023.4,91.1,15.8,,,0,,2017-12-29T07:20:25,2017-12-29T17:43:47,0.41,Overcast,Cloudy skies throughout the day.,cloudy,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
12/30/2017,20.6,9.7,13.6,20.6,9.7,13.6,9.6,77.73,0,,0,,0,0,38.8,16.2,196.8,1021.7,62.8,15.1,,,0,,2017-12-30T07:20:44,2017-12-30T17:44:26,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
12/31/2017,21.7,8.7,15.2,21.7,8.7,15.2,10.1,73.13,0,,0,,0,0,,9.1,134.8,1021.1,30.4,15.2,,,0,,2017-12-31T07:21:02,2017-12-31T17:45:06,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/1/2018,17.1,4.4,12,17.1,0.2,10.6,9.4,84.28,0.81,,12.5,,0,0,47.8,25.2,60.5,1021.5,92.8,12.8,,,0,,2018-01-01T07:21:18,2018-01-01T17:45:47,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/2/2018,12.7,4.2,7.6,12.7,-0.3,4.8,1.9,67.55,0,,0,,0,0,40.7,25.5,29.9,1024.5,92.9,16,,,0,,2018-01-02T07:21:32,2018-01-02T17:46:29,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/3/2018,12.5,3.8,7.9,12.5,1.2,5.4,4.3,78.76,101.11,,45.83,,0,0,38.1,24.6,228.5,1018.1,71.7,13.6,,,0,,2018-01-03T07:21:45,2018-01-03T17:47:12,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/4/2018,12.2,1.3,6.7,12.2,-0.6,5.7,-0.1,63.03,0,,0,,0,0,38.8,29.2,197,1021.1,22.6,16,,,0,,2018-01-04T07:21:57,2018-01-04T17:47:55,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/5/2018,14.6,1.3,7.2,14.6,-1.7,5.7,-5.3,44.87,0,,0,,0,0,29.5,15.1,58.8,1027.1,33.9,16,,,0,,2018-01-05T07:22:07,2018-01-05T17:48:39,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/6/2018,15.9,3.6,8.7,15.9,2.1,8,-2.9,46.85,0,,0,,0,0,,15.7,34.4,1029.5,33.7,16,,,0,,2018-01-06T07:22:16,2018-01-06T17:49:23,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/7/2018,19.9,5.3,11.8,19.9,2.2,10.7,3.8,59.41,0,,0,,0,0,31.7,21.8,60.8,1028.3,11.9,16,,,0,,2018-01-07T07:22:23,2018-01-07T17:50:09,0.68,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/8/2018,23,11.7,17,23,11.7,16.9,11.8,72.05,0,,0,,0,0,,13,84.3,1021,70.4,16,,,0,,2018-01-08T07:22:28,2018-01-08T17:50:55,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/9/2018,24.2,17.5,19.8,24.2,17.5,19.8,16.6,82.7,9.9,,20.83,,0,0,25.9,16.2,84,1017.6,67.1,14.6,,,0,,2018-01-09T07:22:32,2018-01-09T17:51:41,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/10/2018,25.2,18.8,21,25.2,18.8,21,18.2,84.44,0,,0,,0,0,,11,94,1017,73.6,14.5,,,0,,2018-01-10T07:22:34,2018-01-10T17:52:28,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/11/2018,24.9,17.5,20.2,24.9,17.5,20.2,18.3,88.98,0.3,,4.17,,0,0,,11.8,100.9,1015.9,62.8,9.8,,,0,,2018-01-11T07:22:35,2018-01-11T17:53:15,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/12/2018,22.3,17.4,19.4,22.3,17.4,19.4,17.8,90.45,1.16,,8.33,,0,0,44.9,27.2,181.8,1012.8,73.9,12.4,,,0,,2018-01-12T07:22:34,2018-01-12T17:54:02,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/13/2018,17.3,7.9,12.8,17.3,5.4,12.1,8.9,77.01,0,,0,,0,0,35.2,23.1,280.3,1020.9,95.1,16,,,0,,2018-01-13T07:22:32,2018-01-13T17:54:50,0.95,Overcast,Cloudy skies throughout the day.,cloudy,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/14/2018,16.1,3,8.8,16.1,-0.2,7.2,2,63.99,0,,0,,0,0,32.4,17.1,87.5,1027.8,13.3,16,,,0,,2018-01-14T07:22:28,2018-01-14T17:55:39,0.98,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/15/2018,20.4,6.5,12.3,20.4,4.3,11.5,4.2,59.31,0,,0,,0,0,27.7,15.8,30.5,1027.6,21.9,16,,,0,,2018-01-15T07:22:22,2018-01-15T17:56:27,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/16/2018,22.7,8.4,14.5,22.7,6.6,13.8,7.4,64.77,0,,0,,0,0,,13.9,96.8,1027,37.5,16,,,0,,2018-01-16T07:22:15,2018-01-16T17:57:16,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/17/2018,19.4,5.9,11.2,19.4,2.5,10.5,6.8,75.27,0,,0,,0,0,40.3,27.4,238.7,1025.5,28.3,15,,,0,,2018-01-17T07:22:06,2018-01-17T17:58:05,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
1/18/2018,12.7,-2.2,4.5,12.7,-7.2,2,-5.8,48.81,0,,0,,0,0,33.5,21,66.6,1028.3,9.3,16,,,0,,2018-01-18T07:21:56,2018-01-18T17:58:54,0.01,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
